"species_slug","move_slug"
"sylveon","protect"
"sylveon","psych-up"
"sylveon","psychic"
"sylveon","psyshock"
"sylveon","quick-attack"
"sylveon","rain-dance"
"sylveon","reflect"
"sylveon","rest"
"sylveon","roar"
"sylveon","round"
"sylveon","safeguard"
"sylveon","shadow-ball"
"sylveon","skill-swap"
"sylveon","sleep-talk"
"sylveon","snore"
"sylveon","stored-power"
"sylveon","substitute"
"sylveon","sunny-day"
"sylveon","tickle"
"sylveon","trailblaze"
"sylveon","weather-ball"
"sylveon","wish"
"sylveon","yawn"
"talonflame","acrobatics"
"talonflame","aerial-ace"
"talonflame","agility"
"talonflame","air-cutter"
"talonflame","air-slash"
"talonflame","blaze-kick"
"talonflame","brave-bird"
"talonflame","bulk-up"
"talonflame","defog"
"talonflame","double-edge"
"talonflame","dual-wingbeat"
"talonflame","endure"
"talonflame","facade"
"talonflame","feather-dance"
"talonflame","feint"
"talonflame","fire-blast"
"talonflame","fire-spin"
"talonflame","flail"
"talonflame","flame-charge"
"talonflame","flamethrower"
"talonflame","flare-blitz"
"talonflame","fly"
"talonflame","giga-impact"
"talonflame","heat-wave"
"talonflame","hurricane"
"talonflame","hyper-beam"
"talonflame","overheat"
"talonflame","protect"
"talonflame","quick-attack"
"talonflame","quick-guard"
"talonflame","rain-dance"
"talonflame","rest"
"talonflame","roost"
"talonflame","round"
"talonflame","sky-attack"
"talonflame","sleep-talk"
"talonflame","snore"
"talonflame","solar-beam"
"talonflame","steel-wing"
"talonflame","substitute"
"talonflame","sunny-day"
"talonflame","swords-dance"
"talonflame","tailwind"
"talonflame","taunt"
"talonflame","temper-flare"
"talonflame","thief"
"talonflame","u-turn"
"talonflame","upper-hand"
"talonflame","whirlwind"
"talonflame","will-o-wisp"
"tauros","assurance"
"tauros","blizzard"
"tauros","body-slam"
"tauros","bulldoze"
"tauros","close-combat"
"tauros","curse"
"tauros","dig"
"tauros","double-edge"
"tauros","earthquake"
"tauros","endeavor"
"tauros","endure"
"tauros","facade"
"tauros","fire-blast"
"tauros","flamethrower"
"tauros","giga-impact"
"tauros","helping-hand"
"tauros","high-horsepower"
"tauros","hyper-beam"
"tauros","ice-beam"
"tauros","icy-wind"
"tauros","iron-head"
"tauros","iron-tail"
"tauros","lash-out"
"tauros","megahorn"
"tauros","outrage"
"tauros","payback"
"tauros","protect"
"tauros","raging-bull"
"tauros","rain-dance"
"tauros","rest"
"tauros","reversal"
"tauros","rock-slide"
"tauros","rock-tomb"
"tauros","round"
"tauros","sandstorm"
"tauros","scary-face"
"tauros","shadow-ball"
"tauros","sleep-talk"
"tauros","smart-strike"
"tauros","snore"
"tauros","solar-beam"
"tauros","stomping-tantrum"
"tauros","stone-edge"
"tauros","substitute"
"tauros","sunny-day"
"tauros","surf"
"tauros","swagger"
"tauros","thief"
"tauros","thrash"
"tauros","throat-chop"
"tauros","thunder"
"tauros","thunderbolt"
"tauros","trailblaze"
"tauros","uproar"
"tauros","whirlpool"
"tauros","wild-charge"
"tauros","zen-headbutt"
"tauros-paldea","assurance"
"tauros-paldea","body-press"
"tauros-paldea","body-slam"
"tauros-paldea","bulk-up"
"tauros-paldea","bulldoze"
"tauros-paldea","close-combat"
"tauros-paldea","curse"
"tauros-paldea","dig"
"tauros-paldea","double-edge"
"tauros-paldea","drill-run"
"tauros-paldea","earthquake"
"tauros-paldea","endeavor"
"tauros-paldea","endure"
"tauros-paldea","facade"
"tauros-paldea","giga-impact"
"tauros-paldea","high-horsepower"
"tauros-paldea","hyper-beam"
"tauros-paldea","iron-head"
"tauros-paldea","iron-tail"
"tauros-paldea","lash-out"
"tauros-paldea","megahorn"
"tauros-paldea","outrage"
"tauros-paldea","protect"
"tauros-paldea","raging-bull"
"tauros-paldea","rain-dance"
"tauros-paldea","rest"
"tauros-paldea","reversal"
"tauros-paldea","rock-slide"
"tauros-paldea","rock-tomb"
"tauros-paldea","round"
"tauros-paldea","sandstorm"
"tauros-paldea","scary-face"
"tauros-paldea","sleep-talk"
"tauros-paldea","smart-strike"
"tauros-paldea","snore"
"tauros-paldea","stomping-tantrum"
"tauros-paldea","stone-edge"
"tauros-paldea","substitute"
"tauros-paldea","sunny-day"
"tauros-paldea","surf"
"tauros-paldea","swagger"
"tauros-paldea","thief"
"tauros-paldea","thrash"
"tauros-paldea","throat-chop"
"tauros-paldea","trailblaze"
"tauros-paldea","uproar"
"tauros-paldea","wild-charge"
"tauros-paldea","zen-headbutt"
"tinkaton","baby-doll-eyes"
"tinkaton","brick-break"
"tinkaton","brutal-swing"
"tinkaton","bulldoze"
"tinkaton","covet"
"tinkaton","draining-kiss"
"tinkaton","encore"
"tinkaton","endeavor"
"tinkaton","endure"
"tinkaton","facade"
"tinkaton","fake-out"
"tinkaton","fake-tears"
"tinkaton","feint"
"tinkaton","flash-cannon"
"tinkaton","flatter"
"tinkaton","fling"
"tinkaton","foul-play"
"tinkaton","gigaton-hammer"
"tinkaton","hard-press"
"tinkaton","heavy-slam"
"tinkaton","helping-hand"
"tinkaton","ice-hammer"
"tinkaton","knock-off"
"tinkaton","light-screen"
"tinkaton","metal-sound"
"tinkaton","play-rough"
"tinkaton","pounce"
"tinkaton","protect"
"tinkaton","quash"
"tinkaton","reflect"
"tinkaton","rest"
"tinkaton","rock-slide"
"tinkaton","rock-tomb"
"tinkaton","screech"
"tinkaton","skill-swap"
"tinkaton","skitter-smack"
"tinkaton","sleep-talk"
"tinkaton","smack-down"
"tinkaton","stealth-rock"
"tinkaton","steel-beam"
"tinkaton","stone-edge"
"tinkaton","substitute"
"tinkaton","sweet-kiss"
"tinkaton","swords-dance"
"tinkaton","thief"
"tinkaton","thunder-wave"
"tinkaton","wood-hammer"
"torkoal","amnesia"
"torkoal","ancient-power"
"torkoal","body-press"
"torkoal","body-slam"
"torkoal","bulldoze"
"torkoal","burning-jealousy"
"torkoal","clear-smog"
"torkoal","curse"
"torkoal","double-edge"
"torkoal","earth-power"
"torkoal","earthquake"
"torkoal","endure"
"torkoal","eruption"
"torkoal","facade"
"torkoal","fire-blast"
"torkoal","fire-spin"
"torkoal","fissure"
"torkoal","flail"
"torkoal","flame-charge"
"torkoal","flamethrower"
"torkoal","flare-blitz"
"torkoal","giga-impact"
"torkoal","gyro-ball"
"torkoal","heat-crash"
"torkoal","heat-wave"
"torkoal","heavy-slam"
"torkoal","helping-hand"
"torkoal","hyper-beam"
"torkoal","inferno"
"torkoal","iron-defense"
"torkoal","lava-plume"
"torkoal","overheat"
"torkoal","protect"
"torkoal","rapid-spin"
"torkoal","rest"
"torkoal","rock-slide"
"torkoal","rock-tomb"
"torkoal","round"
"torkoal","sandstorm"
"torkoal","scorching-sands"
"torkoal","self-destruct"
"torkoal","shell-smash"
"torkoal","sleep-talk"
"torkoal","sludge-bomb"
"torkoal","snore"
"torkoal","solar-beam"
"torkoal","stealth-rock"
"torkoal","stomping-tantrum"
"torkoal","stone-edge"
"torkoal","substitute"
"torkoal","sunny-day"
"torkoal","superpower"
"torkoal","temper-flare"
"torkoal","weather-ball"
"torkoal","will-o-wisp"
"torkoal","yawn"
"torkoal","zen-headbutt"
"torterra","amnesia"
"torterra","attract"
"torterra","bite"
"torterra","body-press"
"torterra","body-slam"
"torterra","bulldoze"
"torterra","bullet-seed"
"torterra","crunch"
"torterra","curse"
"torterra","double-edge"
"torterra","earth-power"
"torterra","earthquake"
"torterra","endure"
"torterra","energy-ball"
"torterra","facade"
"torterra","frenzy-plant"
"torterra","giga-drain"
"torterra","giga-impact"
"torterra","grass-knot"
"torterra","grassy-glide"
"torterra","grassy-terrain"
"torterra","growth"
"torterra","hard-press"
"torterra","headlong-rush"
"torterra","heavy-slam"
"torterra","high-horsepower"
"torterra","hyper-beam"
"torterra","hyper-voice"
"torterra","iron-defense"
"torterra","iron-head"
"torterra","leaf-storm"
"torterra","leech-seed"
"torterra","light-screen"
"torterra","mud-shot"
"torterra","mud-slap"
"torterra","outrage"
"torterra","protect"
"torterra","reflect"
"torterra","rest"
"torterra","roar"
"torterra","rock-blast"
"torterra","rock-slide"
"torterra","rock-tomb"
"torterra","round"
"torterra","sand-tomb"
"torterra","sandstorm"
"torterra","scary-face"
"torterra","scorching-sands"
"torterra","seed-bomb"
"torterra","shell-smash"
"torterra","sleep-talk"
"torterra","smack-down"
"torterra","snore"
"torterra","solar-beam"
"torterra","spit-up"
"torterra","stealth-rock"
"torterra","stockpile"
"torterra","stomping-tantrum"
"torterra","stone-edge"
"torterra","substitute"
"torterra","sunny-day"
"torterra","superpower"
"torterra","swallow"
"torterra","swords-dance"
"torterra","synthesis"
"torterra","thrash"
"torterra","tickle"
"torterra","trailblaze"
"torterra","wide-guard"
"torterra","wood-hammer"
"torterra","worry-seed"
"torterra","zen-headbutt"
"toucannon","acrobatics"
"toucannon","aerial-ace"
"toucannon","air-cutter"
"toucannon","air-slash"
"toucannon","attract"
"toucannon","beak-blast"
"toucannon","boomburst"
"toucannon","brave-bird"
"toucannon","brick-break"
"toucannon","bullet-seed"
"toucannon","drill-peck"
"toucannon","dual-wingbeat"
"toucannon","encore"
"toucannon","endeavor"
"toucannon","endure"
"toucannon","facade"
"toucannon","feather-dance"
"toucannon","flame-charge"
"toucannon","flash-cannon"
"toucannon","fly"
"toucannon","giga-impact"
"toucannon","gunk-shot"
"toucannon","heat-wave"
"toucannon","helping-hand"
"toucannon","hurricane"
"toucannon","hyper-beam"
"toucannon","hyper-voice"
"toucannon","knock-off"
"toucannon","overheat"
"toucannon","pluck"
"toucannon","protect"
"toucannon","psych-up"
"toucannon","rest"
"toucannon","rock-blast"
"toucannon","roost"
"toucannon","round"
"toucannon","scary-face"
"toucannon","screech"
"toucannon","seed-bomb"
"toucannon","sky-attack"
"toucannon","sleep-talk"
"toucannon","smack-down"
"toucannon","snore"
"toucannon","steel-wing"
"toucannon","substitute"
"toucannon","sunny-day"
"toucannon","swords-dance"
"toucannon","tailwind"
"toucannon","temper-flare"
"toucannon","thief"
"toucannon","throat-chop"
"toucannon","u-turn"
"toucannon","uproar"
"toxapex","acid-spray"
"toxapex","baneful-bunker"
"toxapex","bite"
"toxapex","blizzard"
"toxapex","body-slam"
"toxapex","chilling-water"
"toxapex","cross-poison"
"toxapex","endure"
"toxapex","facade"
"toxapex","giga-impact"
"toxapex","gunk-shot"
"toxapex","haze"
"toxapex","hex"
"toxapex","hydro-pump"
"toxapex","hyper-beam"
"toxapex","ice-beam"
"toxapex","ice-spinner"
"toxapex","icy-wind"
"toxapex","infestation"
"toxapex","iron-defense"
"toxapex","light-screen"
"toxapex","liquidation"
"toxapex","lunge"
"toxapex","mud-shot"
"toxapex","muddy-water"
"toxapex","pain-split"
"toxapex","payback"
"toxapex","pin-missile"
"toxapex","poison-jab"
"toxapex","pounce"
"toxapex","protect"
"toxapex","rain-dance"
"toxapex","recover"
"toxapex","rest"
"toxapex","round"
"toxapex","scary-face"
"toxapex","sleep-talk"
"toxapex","sludge-bomb"
"toxapex","sludge-wave"
"toxapex","smack-down"
"toxapex","snore"
"toxapex","spit-up"
"toxapex","stockpile"
"toxapex","substitute"
"toxapex","surf"
"toxapex","swallow"
"toxapex","toxic"
"toxapex","toxic-spikes"
"toxapex","venoshock"
"toxapex","water-pulse"
"toxapex","wide-guard"
"toxicroak","acid-spray"
"toxicroak","aerial-ace"
"toxicroak","assurance"
"toxicroak","baton-pass"
"toxicroak","belch"
"toxicroak","bounce"
"toxicroak","brick-break"
"toxicroak","bulk-up"
"toxicroak","bulldoze"
"toxicroak","bullet-punch"
"toxicroak","chilling-water"
"toxicroak","close-combat"
"toxicroak","coaching"
"toxicroak","corrosive-gas"
"toxicroak","counter"
"toxicroak","cross-chop"
"toxicroak","cross-poison"
"toxicroak","dark-pulse"
"toxicroak","dig"
"toxicroak","drain-punch"
"toxicroak","dynamic-punch"
"toxicroak","earthquake"
"toxicroak","encore"
"toxicroak","endure"
"toxicroak","facade"
"toxicroak","fake-out"
"toxicroak","feint"
"toxicroak","flatter"
"toxicroak","fling"
"toxicroak","focus-blast"
"toxicroak","focus-punch"
"toxicroak","foul-play"
"toxicroak","giga-impact"
"toxicroak","gunk-shot"
"toxicroak","helping-hand"
"toxicroak","hyper-beam"
"toxicroak","ice-punch"
"toxicroak","icy-wind"
"toxicroak","knock-off"
"toxicroak","lash-out"
"toxicroak","low-kick"
"toxicroak","low-sweep"
"toxicroak","mega-kick"
"toxicroak","mud-shot"
"toxicroak","mud-slap"
"toxicroak","nasty-plot"
"toxicroak","payback"
"toxicroak","poison-jab"
"toxicroak","protect"
"toxicroak","quick-guard"
"toxicroak","rain-dance"
"toxicroak","rest"
"toxicroak","reversal"
"toxicroak","rock-slide"
"toxicroak","rock-tomb"
"toxicroak","round"
"toxicroak","scary-face"
"toxicroak","screech"
"toxicroak","shadow-ball"
"toxicroak","shadow-claw"
"toxicroak","sleep-talk"
"toxicroak","sludge-bomb"
"toxicroak","sludge-wave"
"toxicroak","snore"
"toxicroak","spite"
"toxicroak","stone-edge"
"toxicroak","substitute"
"toxicroak","sucker-punch"
"toxicroak","sunny-day"
"toxicroak","super-fang"
"toxicroak","swagger"
"toxicroak","swords-dance"
"toxicroak","taunt"
"toxicroak","thief"
"toxicroak","throat-chop"
"toxicroak","thunder-punch"
"toxicroak","toxic"
"toxicroak","upper-hand"
"toxicroak","vacuum-wave"
"toxicroak","venoshock"
"toxicroak","x-scissor"
"trevenant","ally-switch"
"trevenant","brutal-swing"
"trevenant","bulldoze"
"trevenant","burning-jealousy"
"trevenant","calm-mind"
"trevenant","confuse-ray"
"trevenant","curse"
"trevenant","dark-pulse"
"trevenant","destiny-bond"
"trevenant","dig"
"trevenant","disable"
"trevenant","drain-punch"
"trevenant","earthquake"
"trevenant","endure"
"trevenant","energy-ball"
"trevenant","facade"
"trevenant","focus-blast"
"trevenant","forests-curse"
"trevenant","foul-play"
"trevenant","giga-drain"
"trevenant","giga-impact"
"trevenant","grass-knot"
"trevenant","grassy-glide"
"trevenant","grassy-terrain"
"trevenant","growth"
"trevenant","haze"
"trevenant","hex"
"trevenant","horn-leech"
"trevenant","hyper-beam"
"trevenant","imprison"
"trevenant","ingrain"
"trevenant","knock-off"
"trevenant","lash-out"
"trevenant","leaf-storm"
"trevenant","leech-seed"
"trevenant","night-shade"
"trevenant","pain-split"
"trevenant","phantom-force"
"trevenant","poison-jab"
"trevenant","poltergeist"
"trevenant","protect"
"trevenant","psych-up"
"trevenant","psychic"
"trevenant","psychic-noise"
"trevenant","rain-dance"
"trevenant","reflect"
"trevenant","rest"
"trevenant","rock-slide"
"trevenant","round"
"trevenant","safeguard"
"trevenant","scary-face"
"trevenant","seed-bomb"
"trevenant","shadow-ball"
"trevenant","shadow-claw"
"trevenant","shadow-punch"
"trevenant","skill-swap"
"trevenant","skitter-smack"
"trevenant","sleep-talk"
"trevenant","snore"
"trevenant","solar-beam"
"trevenant","spite"
"trevenant","substitute"
"trevenant","sucker-punch"
"trevenant","sunny-day"
"trevenant","swagger"
"trevenant","thief"
"trevenant","toxic"
"trevenant","trailblaze"
"trevenant","trick"
"trevenant","trick-room"
"trevenant","will-o-wisp"
"trevenant","wood-hammer"
"trevenant","x-scissor"
"tsareena","acrobatics"
"tsareena","acupressure"
"tsareena","aromatic-mist"
"tsareena","bounce"
"tsareena","bullet-seed"
"tsareena","charm"
"tsareena","dazzling-gleam"
"tsareena","draining-kiss"
"tsareena","endeavor"
"tsareena","endure"
"tsareena","energy-ball"
"tsareena","facade"
"tsareena","flail"
"tsareena","fling"
"tsareena","giga-drain"
"tsareena","giga-impact"
"tsareena","grass-knot"
"tsareena","grassy-glide"
"tsareena","grassy-terrain"
"tsareena","helping-hand"
"tsareena","high-jump-kick"
"tsareena","hyper-beam"
"tsareena","knock-off"
"tsareena","leaf-storm"
"tsareena","light-screen"
"tsareena","low-kick"
"tsareena","low-sweep"
"tsareena","mega-kick"
"tsareena","payback"
"tsareena","petal-blizzard"
"tsareena","play-rough"
"tsareena","power-whip"
"tsareena","protect"
"tsareena","rapid-spin"
"tsareena","reflect"
"tsareena","rest"
"tsareena","round"
"tsareena","seed-bomb"
"tsareena","sleep-talk"
"tsareena","snore"
"tsareena","solar-beam"
"tsareena","solar-blade"
"tsareena","substitute"
"tsareena","sunny-day"
"tsareena","swagger"
"tsareena","sweet-scent"
"tsareena","synthesis"
"tsareena","taunt"
"tsareena","teeter-dance"
"tsareena","trailblaze"
"tsareena","triple-axel"
"tsareena","trop-kick"
"tsareena","u-turn"
"tsareena","zen-headbutt"
"typhlosion","aerial-ace"
"typhlosion","blast-burn"
"typhlosion","body-slam"
"typhlosion","brick-break"
"typhlosion","bulldoze"
"typhlosion","burn-up"
"typhlosion","burning-jealousy"
"typhlosion","covet"
"typhlosion","curse"
"typhlosion","dig"
"typhlosion","double-edge"
"typhlosion","earthquake"
"typhlosion","endeavor"
"typhlosion","endure"
"typhlosion","eruption"
"typhlosion","extrasensory"
"typhlosion","facade"
"typhlosion","fire-blast"
"typhlosion","fire-fang"
"typhlosion","fire-punch"
"typhlosion","fire-spin"
"typhlosion","flame-charge"
"typhlosion","flamethrower"
"typhlosion","flare-blitz"
"typhlosion","fling"
"typhlosion","focus-blast"
"typhlosion","focus-punch"
"typhlosion","giga-impact"
"typhlosion","gyro-ball"
"typhlosion","heat-wave"
"typhlosion","helping-hand"
"typhlosion","howl"
"typhlosion","hyper-beam"
"typhlosion","inferno"
"typhlosion","iron-head"
"typhlosion","lava-plume"
"typhlosion","low-kick"
"typhlosion","mega-kick"
"typhlosion","overheat"
"typhlosion","play-rough"
"typhlosion","protect"
"typhlosion","quick-attack"
"typhlosion","rest"
"typhlosion","reversal"
"typhlosion","roar"
"typhlosion","rock-slide"
"typhlosion","rock-tomb"
"typhlosion","round"
"typhlosion","scorching-sands"
"typhlosion","shadow-ball"
"typhlosion","shadow-claw"
"typhlosion","sleep-talk"
"typhlosion","snore"
"typhlosion","solar-beam"
"typhlosion","stomping-tantrum"
"typhlosion","substitute"
"typhlosion","sunny-day"
"typhlosion","temper-flare"
"typhlosion","throat-chop"
"typhlosion","thunder-punch"
"typhlosion","wild-charge"
"typhlosion","will-o-wisp"
"typhlosion","zen-headbutt"
"typhlosion-hisui","aerial-ace"
"typhlosion-hisui","blast-burn"
"typhlosion-hisui","body-slam"
"typhlosion-hisui","brick-break"
"typhlosion-hisui","bulldoze"
"typhlosion-hisui","burn-up"
"typhlosion-hisui","burning-jealousy"
"typhlosion-hisui","calm-mind"
"typhlosion-hisui","confuse-ray"
"typhlosion-hisui","covet"
"typhlosion-hisui","curse"
"typhlosion-hisui","dig"
"typhlosion-hisui","double-edge"
"typhlosion-hisui","earthquake"
"typhlosion-hisui","endeavor"
"typhlosion-hisui","endure"
"typhlosion-hisui","eruption"
"typhlosion-hisui","extrasensory"
"typhlosion-hisui","facade"
"typhlosion-hisui","fire-blast"
"typhlosion-hisui","fire-fang"
"typhlosion-hisui","fire-punch"
"typhlosion-hisui","fire-spin"
"typhlosion-hisui","flame-charge"
"typhlosion-hisui","flamethrower"
"typhlosion-hisui","flare-blitz"
"typhlosion-hisui","focus-blast"
"typhlosion-hisui","focus-punch"
"typhlosion-hisui","giga-impact"
"typhlosion-hisui","gyro-ball"
"typhlosion-hisui","heat-wave"
"typhlosion-hisui","hex"
"typhlosion-hisui","howl"
"typhlosion-hisui","hyper-beam"
"typhlosion-hisui","infernal-parade"
"typhlosion-hisui","inferno"
"typhlosion-hisui","iron-head"
"typhlosion-hisui","lava-plume"
"typhlosion-hisui","low-kick"
"typhlosion-hisui","mega-kick"
"typhlosion-hisui","mystical-fire"
"typhlosion-hisui","night-shade"
"typhlosion-hisui","overheat"
"typhlosion-hisui","play-rough"
"typhlosion-hisui","poltergeist"
